origin_date,scenario_id,target,horizon,location,race_ethnicity,output_type,output_type_id,value,run_grouping,stochastic_run
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.47214001054091126,8,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.21861211086642646,8,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.0878526682858214,8,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.030815922217111595,8,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.009637255899874558,8,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.0027671054545308923,8,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0007530086731101939,8,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,0.00019952142066889824,8,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,1.1510850240506,9,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,1.6024680136136875,9,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,2.1196997315247597,9,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,2.6518223354434394,9,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,3.1160254704759125,9,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,3.415371507149184,9,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,3.4863824637069363,9,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,3.3094762193294276,9,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,2.8939579045097577,9,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,2.291181228443702,9,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,1.61762179856305,9,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,1.0084060896492884,9,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.5507851995319935,9,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.2610130956688882,9,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.10670541284369879,9,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.03786141804807963,9,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.011918425495432079,9,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.003431814547119381,9,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0009346982831698154,9,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,0.00024781181150776703,9,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,1.6145920284015403,10,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,2.2683738817587358,10,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,2.9772242431221807,10,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,3.628276271143709,10,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,4.075602200237774,10,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,4.198111855204135,10,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,3.9744771425144165,10,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,3.474653262125403,10,1
